RespId	ExpId	Username	Cond	Result	Block	Target	Response	Distractors	Infl.distract	Colour.result	Number.result	Response.time	Unseen	Target.training	Target.training.views
8ea6161cq-af87-379d-2ed9_43	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	fugidani	fugidani	fugisumu,fugisuda,fugimuni	TRUE	TRUE	TRUE	6970	TRUE	NA	0
8ea6161cq-af87-379d-2ed9_44	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	nikanivo	nikanivo	nikavosu,nikanimu,nikamusu	TRUE	TRUE	TRUE	8067	FALSE	NA	1
8ea6161cq-af87-379d-2ed9_45	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	nikamusu	nikamusu	nikamuti,nikadasu,nikadati	TRUE	TRUE	TRUE	8308	FALSE	NA	2
8ea6161cq-af87-379d-2ed9_46	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	fugitida	fugitida	fugitimu,fugimuni,fuginida	TRUE	TRUE	TRUE	2921	FALSE	NA	4
8ea6161cq-af87-379d-2ed9_47	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	fugitimu	fugimuni	fugimuni,fugidati,fugidani	TRUE	TRUE	FALSE	6293	FALSE	NA	1
8ea6161cq-af87-379d-2ed9_48	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	kalimusu	kalimusu	kalivosu,kalimuni,kalivoni	TRUE	TRUE	TRUE	4327	TRUE	NA	0
8ea6161cq-af87-379d-2ed9_49	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	fuginimu	fuginimu	fugitimu,fugivoni,fugitivo	TRUE	TRUE	TRUE	7588	FALSE	NA	2
8ea6161cq-af87-379d-2ed9_50	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	fugisuda	fugisumu	fugisumu,fugimuni,fugidani	TRUE	FALSE	TRUE	8466	FALSE	NA	4
8ea6161cq-af87-379d-2ed9_51	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	nikanida	nikadasu	nikadasu,nikavosu,nikavoni	TRUE	TRUE	FALSE	2975	TRUE	NA	0
8ea6161cq-af87-379d-2ed9_52	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	kalidati	kalidati	kalivoti,kalivoni,kalinida	TRUE	TRUE	TRUE	3801	FALSE	NA	4
8ea6161cq-af87-379d-2ed9_53	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	kalivoti	kalidati	kalinida,kalidati,kalivoni	TRUE	FALSE	TRUE	3091	FALSE	NA	4
8ea6161cq-af87-379d-2ed9_54	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	nikanimu	nikanimu	nikanivo,nikasuvo,nikasumu	TRUE	TRUE	TRUE	15809	FALSE	NA	2
8ea6161cq-af87-379d-2ed9_55	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	sobamuni	sobamuti	sobavoni,sobamuti,sobativo	TRUE	TRUE	FALSE	6264	FALSE	NA	2
8ea6161cq-af87-379d-2ed9_56	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	sobatida	sobatida	sobadasu,sobasumu,sobatimu	TRUE	TRUE	TRUE	3722	FALSE	NA	1
8ea6161cq-af87-379d-2ed9_57	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	fugivoni	fugivoni	fuginimu,fugimusu,fugivosu	TRUE	TRUE	TRUE	8012	FALSE	NA	2
8ea6161cq-af87-379d-2ed9_58	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	nikavoni	sobavoni	sobavoni,fugivoni,kalinivo	FALSE	TRUE	TRUE	14383	FALSE	NA	NA
8ea6161cq-af87-379d-2ed9_59	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	nikatida	nikatida	nikanida,nikavoni,nikativo	TRUE	TRUE	TRUE	3409	TRUE	NA	0
8ea6161cq-af87-379d-2ed9_60	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	nikamuti	nikamuti	nikativo,nikavoni,nikanimu	TRUE	TRUE	TRUE	5378	TRUE	NA	0
8ea6161cq-af87-379d-2ed9_61	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	kalimuti	kalimuti	kalivosu,kalimusu,kalitivo	TRUE	TRUE	TRUE	7896	FALSE	NA	2
8ea6161cq-af87-379d-2ed9_62	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	kalidani	kalidati	kalidati,kalinimu,kalitimu	TRUE	TRUE	FALSE	2660	FALSE	NA	1
8ea6161cq-af87-379d-2ed9_63	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	nikavosu	nikavosu	nikavoni,nikadani,nikasuda	TRUE	TRUE	TRUE	4116	FALSE	NA	4
8ea6161cq-af87-379d-2ed9_64	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	kalivosu	kalivosu	kalimusu,kalitivo,kalitimu	TRUE	TRUE	TRUE	6300	TRUE	NA	0
8ea6161cq-af87-379d-2ed9_65	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	nikasuda	nikasuvo	nikadani,nikasuvo,nikanivo	TRUE	FALSE	TRUE	9524	FALSE	NA	4
8ea6161cq-af87-379d-2ed9_66	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	sobamusu	sobamusu	sobavosu,sobanimu,sobanivo	TRUE	TRUE	TRUE	5732	FALSE	NA	1
8ea6161cq-af87-379d-2ed9_67	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	TRUE	3	sobamusu	sobamusu	fugimusu,nikamusu,kalimusu	FALSE	TRUE	TRUE	5224	FALSE	NA	NA
8ea6161cq-af87-379d-2ed9_68	8ea6161cq-af87-379d-2ed9	AMNRYECHXZY34	Random	FALSE	3	fugitivo	fuginida	fuginida,fugivoni,fugitida	TRUE	FALSE	FALSE	6622	TRUE	NA	0
15c71568q-b403-b23c-8939_1	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	nikasuvo	nikasuvo	fugisuvo,sobasuvo,kalisuvo	FALSE	TRUE	TRUE	4772	FALSE	NA	NA
15c71568q-b403-b23c-8939_2	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	sobasuvo	sobasuvo	sobasuda,sobadati,sobativo	TRUE	TRUE	TRUE	4973	FALSE	NA	2
15c71568q-b403-b23c-8939_3	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	nikasuvo	nikasuvo	nikadati,nikasuda,nikativo	TRUE	TRUE	TRUE	6298	FALSE	NA	2
15c71568q-b403-b23c-8939_4	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	fugidati	fugidati	fugisuda,fugisuvo,fugitivo	TRUE	TRUE	TRUE	4228	FALSE	NA	2
15c71568q-b403-b23c-8939_5	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	nikasuda	nikasuda	nikativo,nikasuvo,nikadati	TRUE	TRUE	TRUE	5272	FALSE	NA	2
15c71568q-b403-b23c-8939_6	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	sobativo	sobativo	nikativo,kalitivo,fugitivo	FALSE	TRUE	TRUE	8186	FALSE	NA	NA
15c71568q-b403-b23c-8939_7	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	kalidati	kalidati	sobadati,nikadati,fugidati	FALSE	TRUE	TRUE	4821	FALSE	NA	NA
15c71568q-b403-b23c-8939_8	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	fugisuda	fugisuda	kalisuda,nikasuda,sobasuda	FALSE	TRUE	TRUE	5163	FALSE	NA	NA
15c71568q-b403-b23c-8939_9	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	1	fugisuda	fugisuvo	fugisuvo,fugitivo,fugidati	TRUE	FALSE	TRUE	6729	FALSE	NA	2
15c71568q-b403-b23c-8939_10	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	1	kalitivo	kalidati	kalisuvo,kalidati,kalisuda	TRUE	FALSE	TRUE	2935	FALSE	NA	2
15c71568q-b403-b23c-8939_11	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	1	sobativo	sobadati	sobasuda,sobadati,sobasuvo	TRUE	FALSE	TRUE	10092	FALSE	NA	2
15c71568q-b403-b23c-8939_12	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	1	kalidati	kalidati	kalitivo,kalisuvo,kalisuda	TRUE	TRUE	TRUE	6716	FALSE	NA	2
15c71568q-b403-b23c-8939_13	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	sobamuni	sobamuni	sobasumu,sobasuda,sobadani	TRUE	TRUE	TRUE	4686	FALSE	NA	1
15c71568q-b403-b23c-8939_14	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	nikasumu	nikasumu	nikamuni,nikanivo,nikasuvo	TRUE	TRUE	TRUE	8064	FALSE	NA	1
15c71568q-b403-b23c-8939_15	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	2	sobasuvo	sobasuda	sobasuda,sobadati,sobativo	TRUE	FALSE	TRUE	5264	FALSE	NA	3
15c71568q-b403-b23c-8939_16	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	nikamuni	nikamuni	nikativo,nikanivo,nikamuti	TRUE	TRUE	TRUE	4419	FALSE	NA	1
15c71568q-b403-b23c-8939_17	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	kalimuni	kalimuni	kalidati,kalimuti,kalidani	TRUE	TRUE	TRUE	5710	FALSE	NA	1
15c71568q-b403-b23c-8939_18	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	kalidati	kalidati	kalimuni,kalidani,kalimuti	TRUE	TRUE	TRUE	4516	FALSE	NA	3
15c71568q-b403-b23c-8939_19	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	nikasuvo	nikasuvo	nikativo,nikamuti,nikasumu	TRUE	TRUE	TRUE	8375	FALSE	NA	3
15c71568q-b403-b23c-8939_20	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	2	sobadani	sobamuni	sobamuni,sobamuti,sobadati	TRUE	FALSE	TRUE	8665	FALSE	NA	1
15c71568q-b403-b23c-8939_21	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	kalimuti	kalimuti	sobamuti,nikamuti,fugimuti	FALSE	TRUE	TRUE	6611	FALSE	NA	NA
15c71568q-b403-b23c-8939_22	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	sobativo	sobativo	sobanivo,sobadani,sobadati	TRUE	TRUE	TRUE	6828	FALSE	NA	3
15c71568q-b403-b23c-8939_23	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	fugidani	fugidani	sobadani,kalidani,nikadani	FALSE	TRUE	TRUE	4510	TRUE	NA	NA
15c71568q-b403-b23c-8939_24	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	2	fuginivo	fugimuni	fugitivo,fugimuti,fugimuni	TRUE	FALSE	TRUE	6230	FALSE	NA	1
15c71568q-b403-b23c-8939_25	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	nikasuda	nikasuda	nikadani,nikamuni,nikasumu	TRUE	TRUE	TRUE	12150	FALSE	NA	3
15c71568q-b403-b23c-8939_26	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	fugidati	fugidati	fugisuda,fugisuvo,fugitivo	TRUE	TRUE	TRUE	6414	FALSE	NA	3
15c71568q-b403-b23c-8939_27	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	2	fugisuda	fugisuvo	fuginivo,fugisuvo,fugidani	TRUE	FALSE	TRUE	8770	FALSE	NA	3
15c71568q-b403-b23c-8939_28	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	2	kalimuti	kalimuni	kalimuni,kalidani,kalidati	TRUE	TRUE	FALSE	8421	FALSE	NA	1
15c71568q-b403-b23c-8939_29	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	fugimuni	fugimuni	fugisumu,fugisuda,fugidani	TRUE	TRUE	TRUE	8223	FALSE	NA	1
15c71568q-b403-b23c-8939_30	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	2	kalitivo	kalitivo	kalimuti,kalisuvo,kalisumu	TRUE	TRUE	TRUE	10430	FALSE	NA	3
15c71568q-b403-b23c-8939_31	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	nikasuda	nikasuda	nikanivo,nikadani,nikasuvo	TRUE	TRUE	TRUE	8559	FALSE	NA	4
15c71568q-b403-b23c-8939_32	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	fugidani	fugimuni	fugimuni,fugisumu,fugisuda	TRUE	FALSE	TRUE	4558	TRUE	NA	0
15c71568q-b403-b23c-8939_33	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	sobasuvo	sobasuvo	sobamuti,sobativo,sobasumu	TRUE	TRUE	TRUE	5773	FALSE	NA	4
15c71568q-b403-b23c-8939_34	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	kalitivo	kalinivo	kalidati,kalidani,kalinivo	TRUE	TRUE	FALSE	8309	FALSE	NA	4
15c71568q-b403-b23c-8939_35	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	kalinivo	kalidani	kalitivo,kalidani,kalidati	TRUE	FALSE	TRUE	8803	TRUE	NA	0
15c71568q-b403-b23c-8939_36	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	sobadati	sobadati	sobasuda,sobamuti,sobasumu	TRUE	TRUE	TRUE	4787	FALSE	NA	1
15c71568q-b403-b23c-8939_37	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	fugimuti	fugidati	fugidati,fugidani,fugimuni	TRUE	FALSE	TRUE	6504	FALSE	NA	1
15c71568q-b403-b23c-8939_38	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	kalisuvo	kalisuvo	kalitivo,kalisumu,kalimuti	TRUE	TRUE	TRUE	7000	TRUE	NA	0
15c71568q-b403-b23c-8939_39	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	sobasumu	sobasuvo	sobasuvo,sobanivo,sobamuni	TRUE	FALSE	TRUE	3859	FALSE	NA	1
15c71568q-b403-b23c-8939_40	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	kalimuni	kalimuni	kalidani,kalisuda,kalisumu	TRUE	TRUE	TRUE	9271	FALSE	NA	2
15c71568q-b403-b23c-8939_41	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	sobasumu	sobasumu	fugisumu,kalisumu,nikasumu	FALSE	TRUE	TRUE	6036	FALSE	NA	NA
15c71568q-b403-b23c-8939_42	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	nikamuni	nikamuni	nikasuvo,nikanivo,nikasumu	TRUE	TRUE	TRUE	4027	FALSE	NA	2
15c71568q-b403-b23c-8939_43	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	nikanivo	nikanivo	fuginivo,sobanivo,kalinivo	FALSE	TRUE	TRUE	11344	FALSE	NA	NA
15c71568q-b403-b23c-8939_44	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	fugimuni	fugimuni	fugitivo,fugimuti,fuginivo	TRUE	TRUE	TRUE	3582	FALSE	NA	2
15c71568q-b403-b23c-8939_45	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	fugisuvo	fugisuvo	fugisumu,fugimuti,fugitivo	TRUE	TRUE	TRUE	7193	FALSE	NA	1
15c71568q-b403-b23c-8939_46	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	kalidani	kalimuti	kalidati,kalimuni,kalimuti	TRUE	FALSE	FALSE	6663	FALSE	NA	1
15c71568q-b403-b23c-8939_47	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	sobamuti	sobadati	sobasumu,sobasuda,sobadati	TRUE	FALSE	TRUE	3650	TRUE	NA	0
15c71568q-b403-b23c-8939_48	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	nikativo	nikadati	nikanivo,nikadati,nikadani	TRUE	FALSE	TRUE	7318	FALSE	NA	1
15c71568q-b403-b23c-8939_49	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	fugidati	fugidati	fugimuti,fugidani,fugimuni	TRUE	TRUE	TRUE	4134	FALSE	NA	4
15c71568q-b403-b23c-8939_50	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	kalimuti	kalimuti	kalisuvo,kalitivo,kalisumu	TRUE	TRUE	TRUE	10771	FALSE	NA	2
15c71568q-b403-b23c-8939_51	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	nikasuvo	nikasuda	nikasuda,nikanivo,nikadani	TRUE	FALSE	TRUE	6214	FALSE	NA	4
15c71568q-b403-b23c-8939_52	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	sobadani	sobadani	sobasumu,sobasuda,sobamuni	TRUE	TRUE	TRUE	11707	FALSE	NA	2
15c71568q-b403-b23c-8939_53	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	sobativo	sobamuti	sobamuti,sobasuvo,sobasumu	TRUE	FALSE	TRUE	5029	FALSE	NA	4
15c71568q-b403-b23c-8939_54	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	fugisumu	fugisuda	fugimuti,fugidati,fugisuda	TRUE	FALSE	TRUE	5966	TRUE	NA	0
15c71568q-b403-b23c-8939_55	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	sobamuni	sobamuni	sobamuti,sobanivo,sobativo	TRUE	TRUE	TRUE	6818	FALSE	NA	2
15c71568q-b403-b23c-8939_56	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	fuginivo	fugimuni	fugimuni,fugisuvo,fugisumu	TRUE	FALSE	TRUE	7667	FALSE	NA	2
15c71568q-b403-b23c-8939_57	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	sobanivo	sobamuni	sobasuvo,sobamuni,sobasumu	TRUE	FALSE	TRUE	4073	TRUE	NA	0
15c71568q-b403-b23c-8939_58	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	nikadani	nikasuda	nikanivo,nikasuvo,nikasuda	TRUE	TRUE	FALSE	10231	TRUE	NA	0
15c71568q-b403-b23c-8939_59	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	fugitivo	fugidani	fugidati,fuginivo,fugidani	TRUE	FALSE	FALSE	3886	TRUE	NA	0
15c71568q-b403-b23c-8939_60	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	kalisuda	kalisuda	kalisuvo,kalinivo,kalidani	TRUE	TRUE	TRUE	9380	FALSE	NA	1
15c71568q-b403-b23c-8939_61	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	kalisumu	kalisumu	kalinivo,kalisuvo,kalimuni	TRUE	TRUE	TRUE	6448	TRUE	NA	0
15c71568q-b403-b23c-8939_62	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	sobasuda	sobasuda	sobamuti,sobadati,sobasumu	TRUE	TRUE	TRUE	4626	TRUE	NA	0
15c71568q-b403-b23c-8939_63	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	nikamuti	nikamuni	nikativo,nikanivo,nikamuni	TRUE	TRUE	FALSE	6602	TRUE	NA	0
15c71568q-b403-b23c-8939_64	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	nikadati	nikadati	nikadani,nikativo,nikanivo	TRUE	TRUE	TRUE	6023	TRUE	NA	0
15c71568q-b403-b23c-8939_65	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	kalidati	kalidati	kalinivo,kalidani,kalitivo	TRUE	TRUE	TRUE	2084	FALSE	NA	4
15c71568q-b403-b23c-8939_66	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	nikanivo	nikamuni	nikasuvo,nikamuni,nikasumu	TRUE	FALSE	TRUE	5832	FALSE	NA	1
15c71568q-b403-b23c-8939_67	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	FALSE	3	nikasumu	nikasuda	nikadati,nikasuda,nikamuti	TRUE	FALSE	TRUE	4262	FALSE	NA	2
15c71568q-b403-b23c-8939_68	15c71568q-b403-b23c-8939	A1J50BL5JH2DBE	Complex	TRUE	3	fugisuda	fugisuda	fugidani,fugisumu,fugimuni	TRUE	TRUE	TRUE	3508	FALSE	NA	4
cc295882q-e4d1-e98e-db5b_1	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	fugidati	fugidati	fugivosu,fugidasu,fugivoti	TRUE	TRUE	TRUE	7178	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_2	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	kalidati	kalidati	nikadati,sobadati,fugidati	FALSE	TRUE	TRUE	4979	FALSE	NA	NA
cc295882q-e4d1-e98e-db5b_3	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	1	sobavoti	sobavosu	sobadati,sobadasu,sobavosu	TRUE	TRUE	FALSE	5264	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_4	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	sobavosu	sobavosu	sobadasu,sobavoti,sobadati	TRUE	TRUE	TRUE	3832	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_5	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	fugidasu	fugidasu	sobadasu,kalidasu,nikadasu	FALSE	TRUE	TRUE	3626	FALSE	NA	NA
cc295882q-e4d1-e98e-db5b_6	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	1	nikavosu	nikadasu	nikadasu,nikadati,nikavoti	TRUE	FALSE	TRUE	3439	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_7	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	sobavoti	sobavoti	kalivoti,fugivoti,nikavoti	FALSE	TRUE	TRUE	2555	FALSE	NA	NA
cc295882q-e4d1-e98e-db5b_8	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	kalidati	kalidati	kalidasu,kalivoti,kalivosu	TRUE	TRUE	TRUE	2899	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_9	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	1	kalivoti	kalidati	kalidasu,kalivosu,kalidati	TRUE	FALSE	TRUE	2587	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_10	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	nikavosu	nikavosu	fugivosu,kalivosu,sobavosu	FALSE	TRUE	TRUE	4675	FALSE	NA	NA
cc295882q-e4d1-e98e-db5b_11	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	fugidasu	fugidasu	fugivoti,fugivosu,fugidati	TRUE	TRUE	TRUE	8240	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_12	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	1	nikadasu	nikadasu	nikavoti,nikadati,nikavosu	TRUE	TRUE	TRUE	4720	FALSE	NA	2
cc295882q-e4d1-e98e-db5b_13	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	2	nikamusu	nikamuni	nikavosu,nikavoni,nikamuni	TRUE	TRUE	FALSE	5806	FALSE	NA	1
cc295882q-e4d1-e98e-db5b_14	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	fugidati	fugidati	fugivosu,fugivoti,fugidasu	TRUE	TRUE	TRUE	5962	FALSE	NA	3
cc295882q-e4d1-e98e-db5b_15	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	2	fugivoni	fugimuni	fugivoti,fugimuni,fugimuti	TRUE	FALSE	TRUE	5812	FALSE	NA	1
cc295882q-e4d1-e98e-db5b_16	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	kalimuti	kalimuti	fugimuti,sobamuti,nikamuti	FALSE	TRUE	TRUE	6908	FALSE	NA	NA
cc295882q-e4d1-e98e-db5b_17	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	2	sobavoti	sobadati	sobadati,sobadani,sobavoni	TRUE	FALSE	TRUE	6411	FALSE	NA	3
cc295882q-e4d1-e98e-db5b_18	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	2	kalivoti	kalimuti	kalimuti,kalivosu,kalimusu	TRUE	FALSE	TRUE	4454	FALSE	NA	3
cc295882q-e4d1-e98e-db5b_19	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	kalimuti	kalimuti	kalidani,kalimuni,kalidati	TRUE	TRUE	TRUE	1929	FALSE	NA	1
cc295882q-e4d1-e98e-db5b_20	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	FALSE	2	nikamuni	nikavoni	nikavoni,nikamuti,nikavoti	TRUE	FALSE	TRUE	7188	FALSE	NA	1
cc295882q-e4d1-e98e-db5b_21	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	sobamuni	sobamuni	sobamusu,sobadani,sobadasu	TRUE	TRUE	TRUE	4744	FALSE	NA	1
cc295882q-e4d1-e98e-db5b_22	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	fugimuni	fugimuni	fugidani,fugimusu,fugidasu	TRUE	TRUE	TRUE	4380	FALSE	NA	1
cc295882q-e4d1-e98e-db5b_23	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	fugidasu	fugidasu	fugivoni,fugidani,fugivosu	TRUE	TRUE	TRUE	3347	FALSE	NA	3
cc295882q-e4d1-e98e-db5b_24	cc295882q-e4d1-e98e-db5b	A4W9APAHFWVLO	Simple	TRUE	2	nikavosu	nikavosu	nikavoti,nikamusu,nikamuti	TRUE	TRUE	TRUE	3467	FALSE	NA	3
