RespId	ExpId	Username	Cond	Result	Block	Target	Distractors	Distractors.stem	Distractors.col	Distractors.num	Target.training.views	Unseen
e0fe9a69q-547b-a66f-b5d6_39	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	kalitimu	kalidasu,kalivosu,nikadani	2	0	0	0	TRUE
e0fe9a69q-547b-a66f-b5d6_40	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobavosu	kalidasu,nikavoni,sobadasu	1	1	2	0	TRUE
e0fe9a69q-547b-a66f-b5d6_41	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	kalisumu	nikatida,fugivosu,fugitimu	0	1	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_42	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	kalivoni	nikasumu,kalinimu,nikavosu	1	1	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_43	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobadani	nikadani,nikanimu,sobavosu	1	1	2	0	TRUE
e0fe9a69q-547b-a66f-b5d6_44	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	kalidasu	kalivosu,nikavosu,nikavoni	1	0	2	4	FALSE
e0fe9a69q-547b-a66f-b5d6_45	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobatida	sobasumu,kalitimu,sobadani	2	1	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_46	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikasumu	sobadasu,sobavosu,kalitivo	0	0	2	2	FALSE
e0fe9a69q-547b-a66f-b5d6_47	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikadasu	fugitimu,kalivosu,sobavoni	0	0	1	4	FALSE
e0fe9a69q-547b-a66f-b5d6_48	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	fuginimu	nikadani,kalitimu,fugidasu	1	1	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_49	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobadasu	kalitida,nikasumu,kalidasu	0	2	2	0	TRUE
e0fe9a69q-547b-a66f-b5d6_50	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	fugitimu	fugivoni,fuginimu,fugidasu	3	1	0	1	FALSE
e0fe9a69q-547b-a66f-b5d6_51	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	fugivosu	fugitimu,nikanimu,kalitida	1	0	0	4	FALSE
e0fe9a69q-547b-a66f-b5d6_52	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	fugidasu	sobativo,nikadasu,nikatida	0	2	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_53	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobatimu	nikatimu,sobatida,fugidani	1	1	2	2	FALSE
e0fe9a69q-547b-a66f-b5d6_54	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobavoni	nikavoni,sobavosu,fugidani	1	2	2	1	FALSE
e0fe9a69q-547b-a66f-b5d6_55	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikatimu	kalivosu,fugitimu,fugidani	0	1	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_56	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobasumu	fugitimu,fugitivo,nikavoni	0	1	0	1	FALSE
e0fe9a69q-547b-a66f-b5d6_57	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikadani	sobavosu,sobatida,fugisumu	0	1	0	1	FALSE
e0fe9a69q-547b-a66f-b5d6_58	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	nikanimu	fugivosu,kalivosu,kalitida	0	0	0	2	FALSE
e0fe9a69q-547b-a66f-b5d6_59	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	fugidani	nikatimu,nikavosu,nikanimu	0	0	1	1	FALSE
e0fe9a69q-547b-a66f-b5d6_60	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	kalivosu	kalidani,fugisumu,sobatida	1	0	1	1	FALSE
2e8ae302q-b299-a317-b3f2_1	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	kalivoti	fugivoni,fugivoti,nikavoni	0	3	1	2	FALSE
2e8ae302q-b299-a317-b3f2_2	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	fugitida	kalivoti,kalivoni,fugivoni	1	0	1	2	FALSE
2e8ae302q-b299-a317-b3f2_3	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	nikasumu	fugivoni,kalivoti,fugitida	0	0	0	2	FALSE
2e8ae302q-b299-a317-b3f2_4	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	kalivoni	fugitida,fugivoni,fugivoti	0	2	1	2	FALSE
2e8ae302q-b299-a317-b3f2_5	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	sobasuda	fugitida,fugivoti,nikavoni	0	1	0	2	FALSE
2e8ae302q-b299-a317-b3f2_6	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	fugivoti	kalivoni,fugivoni,nikavoni	1	3	0	2	FALSE
2e8ae302q-b299-a317-b3f2_7	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	fugivoni	sobasuda,fugivoti,fugitida	2	1	0	2	FALSE
2e8ae302q-b299-a317-b3f2_8	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	1	nikavoni	kalivoti,kalivoni,nikasumu	1	2	1	2	FALSE
2e8ae302q-b299-a317-b3f2_9	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	nikavoni	fugivoni,kalitida,kalivoni	0	2	2	3	FALSE
2e8ae302q-b299-a317-b3f2_10	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	fugitida	sobanida,fuginida,fugimuni	2	2	0	3	FALSE
2e8ae302q-b299-a317-b3f2_11	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	fugivoni	kalimuni,kalivoni,nikamuni	0	1	3	3	FALSE
2e8ae302q-b299-a317-b3f2_12	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	nikasumu	kalivoni,sobanida,sobasuda	0	0	1	3	FALSE
2e8ae302q-b299-a317-b3f2_13	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	sobasuda	fugivoni,fugivoti,sobanida	1	1	0	3	FALSE
2e8ae302q-b299-a317-b3f2_14	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	fugivoti	nikamuni,fugimuni,nikavoni	1	1	0	3	FALSE
2e8ae302q-b299-a317-b3f2_15	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	kalivoni	kalitida,sobasuda,fugimuni	1	0	1	3	FALSE
2e8ae302q-b299-a317-b3f2_16	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	kalivoti	nikavoni,nikamuni,kalitida	1	1	1	3	FALSE
2e8ae302q-b299-a317-b3f2_17	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	kalinida	kalivoti,nikavoni,kalimuni	2	0	2	1	FALSE
2e8ae302q-b299-a317-b3f2_18	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	sobanida	fugivoti,fugivoni,fuginida	0	1	2	1	FALSE
2e8ae302q-b299-a317-b3f2_19	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	nikamuni	fugimuni,kalinida,kalitida	0	1	2	1	FALSE
2e8ae302q-b299-a317-b3f2_20	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	kalimuni	fuginida,kalitida,fugitida	1	0	1	1	FALSE
2e8ae302q-b299-a317-b3f2_21	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	kalisuda	sobasuda,kalinida,fugimuni	1	2	1	1	FALSE
2e8ae302q-b299-a317-b3f2_22	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	kalitida	kalivoti,fugitida,fugimuni	1	1	2	1	FALSE
2e8ae302q-b299-a317-b3f2_23	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	fuginida	fugivoni,fugivoti,kalimuni	2	0	2	1	FALSE
2e8ae302q-b299-a317-b3f2_24	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	2	fugimuni	fuginida,nikavoni,fugitida	2	0	2	1	FALSE
2e8ae302q-b299-a317-b3f2_25	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	sobamuti	kalimuti,nikavoni,fuginida	0	1	1	0	TRUE
2e8ae302q-b299-a317-b3f2_26	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	sobanida	fugitida,sobavoti,sobamuti	2	1	0	2	FALSE
2e8ae302q-b299-a317-b3f2_27	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	kalitida	nikavoni,sobanida,fugitida	0	2	1	2	FALSE
2e8ae302q-b299-a317-b3f2_28	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	nikamuti	sobasuvo,fugisuda,sobatida	0	0	1	1	FALSE
2e8ae302q-b299-a317-b3f2_29	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	sobamuni	kalivoti,nikavoti,fugitida	0	0	0	0	TRUE
2e8ae302q-b299-a317-b3f2_30	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	fuginida	sobavoni,kalitida,kalinida	0	2	2	2	FALSE
2e8ae302q-b299-a317-b3f2_31	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	nikavoti	kalimuni,nikavoni,sobasuda	1	1	0	1	FALSE
2e8ae302q-b299-a317-b3f2_32	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	kalivoti	nikavoni,fugivoni,kalivoni	1	3	0	4	FALSE
2e8ae302q-b299-a317-b3f2_33	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	kalisumu	fugitida,sobanida,sobatida	0	0	0	1	FALSE
2e8ae302q-b299-a317-b3f2_34	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	sobasuda	kalivoni,sobasumu,kalitida	1	1	1	4	FALSE
2e8ae302q-b299-a317-b3f2_35	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	nikatida	kalivoni,nikamuti,sobasumu	1	0	1	1	FALSE
2e8ae302q-b299-a317-b3f2_36	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	sobasuvo	kalitida,fugimuti,kalivoti	0	1	0	1	FALSE
2e8ae302q-b299-a317-b3f2_37	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	sobavoni	nikatida,nikasuvo,kalitida	0	1	0	0	TRUE
2e8ae302q-b299-a317-b3f2_38	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	nikasuvo	nikamuni,sobamuni,fuginida	1	0	0	0	TRUE
2e8ae302q-b299-a317-b3f2_39	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	nikasumu	fugisuda,kalivoni,sobamuni	0	1	1	4	FALSE
2e8ae302q-b299-a317-b3f2_40	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	nikanida	sobasumu,kalisuvo,kalinida	0	1	1	0	TRUE
2e8ae302q-b299-a317-b3f2_41	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugivoti	nikavoni,nikavoti,fugisuda	1	2	1	4	FALSE
2e8ae302q-b299-a317-b3f2_42	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	kalisuvo	kalimuti,nikamuni,nikatida	1	0	0	0	TRUE
2e8ae302q-b299-a317-b3f2_43	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	fugitida	sobasuda,sobamuni,kalisumu	0	1	0	4	FALSE
2e8ae302q-b299-a317-b3f2_44	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	sobasumu	nikavoti,fugisumu,sobavoni	1	1	1	1	FALSE
2e8ae302q-b299-a317-b3f2_45	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	sobatida	kalisuvo,nikasumu,fugitida	0	1	1	0	TRUE
2e8ae302q-b299-a317-b3f2_46	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugivoni	sobavoti,fugivoti,kalisuvo	1	3	0	4	FALSE
2e8ae302q-b299-a317-b3f2_47	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	nikavoni	fugimuni,kalisuvo,fugitida	0	1	1	4	FALSE
2e8ae302q-b299-a317-b3f2_48	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	kalinida	nikavoti,fugimuni,sobanida	0	1	2	2	FALSE
2e8ae302q-b299-a317-b3f2_49	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugisumu	nikasumu,nikatida,fugisuvo	1	1	2	1	FALSE
2e8ae302q-b299-a317-b3f2_50	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	nikamuni	sobamuni,kalimuti,sobanida	0	2	2	2	FALSE
2e8ae302q-b299-a317-b3f2_51	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	kalivoni	kalimuti,fugitida,nikatida	1	0	0	4	FALSE
2e8ae302q-b299-a317-b3f2_52	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugimuni	fugisuda,sobanida,fugimuti	2	1	1	2	FALSE
2e8ae302q-b299-a317-b3f2_53	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	sobavoti	nikavoni,nikasumu,kalivoni	0	2	0	1	FALSE
2e8ae302q-b299-a317-b3f2_54	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	TRUE	3	nikasuda	sobatida,sobasuvo,nikamuti	1	1	1	0	TRUE
2e8ae302q-b299-a317-b3f2_55	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugisuvo	kalimuni,nikavoti,fugimuti	1	1	0	0	TRUE
2e8ae302q-b299-a317-b3f2_56	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugimuti	kalisumu,sobavoni,sobatida	0	1	1	0	TRUE
2e8ae302q-b299-a317-b3f2_57	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	kalimuti	sobavoti,sobasuvo,kalitida	1	0	2	0	TRUE
2e8ae302q-b299-a317-b3f2_58	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	kalimuni	fugitida,sobasuda,nikavoni	0	0	1	2	FALSE
2e8ae302q-b299-a317-b3f2_59	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	fugisuda	fugimuni,kalitida,fugimuti	2	1	0	0	TRUE
2e8ae302q-b299-a317-b3f2_60	2e8ae302q-b299-a317-b3f2	A2DHLRV1OE925A	Complex	FALSE	3	kalisuda	nikamuni,kalimuni,fugivoni	1	0	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_1	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	1	kalivosu	fugivoti,nikamuti,nikamusu	0	1	1	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_2	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	1	fugivoti	nikamusu,sobamuni,kalivoni	0	1	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_3	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	1	sobavoti	sobamuti,fugivoti,nikamuti	1	1	3	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_4	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	1	sobamuni	sobamuti,sobavoti,nikamusu	2	2	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_5	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	1	sobamuti	kalivoni,nikamusu,sobavoti	1	1	1	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_6	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	1	nikamusu	fugivoti,sobamuti,sobamuni	0	2	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_7	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	1	nikamuti	sobavoti,sobamuti,nikamusu	1	2	2	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_8	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	1	kalivoni	nikamuti,sobavoti,sobamuti	0	1	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_9	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	2	kalivoni	nikamuti,nikadani,fugimuni	0	0	2	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_10	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	kalivosu	kalivoni,sobavoti,nikadani	1	2	0	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_11	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	fugivoti	kalivoni,sobamusu,sobavoti	0	2	1	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_12	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	sobavoti	fugidasu,nikamuti,kalivosu	0	1	1	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_13	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	sobamuni	fugidasu,kalivoni,nikamuti	0	1	1	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_14	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	nikamusu	sobavoti,fugimusu,fugivoti	0	1	1	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_15	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	sobamuti	fugidasu,kalidani,fugimusu	0	1	0	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_16	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	nikamuti	nikadani,sobamusu,fugidasu	1	1	0	3	FALSE
aa19fcb6q-0478-3fe4-8f4c_17	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	sobamusu	kalidani,fugimuni,fugidasu	0	1	1	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_18	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	fugimuni	nikadati,kalivoni,nikamuti	0	1	1	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_19	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	fugidasu	fugivoti,sobavoti,nikadani	1	1	0	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_20	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	fugimusu	nikadani,kalivosu,fugidasu	1	0	2	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_21	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	2	kalidani	sobavoti,kalivoni,nikadati	1	1	1	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_22	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	nikadati	nikavoni,kalidani,fugimusu	1	1	0	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_23	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	nikavoni	nikamusu,sobamuti,fugimusu	1	0	0	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_24	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	2	nikadani	fugimuni,sobamuti,sobavoti	0	0	1	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_25	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	kalimuti	sobamuti,fugimuni,kalidasu	1	2	1	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_26	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	fugidati	kalidati,fugivosu,kalivoti	1	1	2	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_27	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	sobavoti	kalivosu,kalidani,sobamusu	1	1	0	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_28	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	nikadati	kalidati,kalidasu,sobamusu	0	2	1	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_29	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	sobamusu	nikadani,nikamuti,fugidani	0	1	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_30	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	nikamuti	nikavosu,fugivosu,nikamusu	2	1	0	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_31	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	fugimuti	nikadasu,fugidani,sobavosu	1	0	0	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_32	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	fugimusu	nikamuti,sobamuti,sobavosu	0	2	1	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_33	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	kalidani	kalivosu,sobavoti,sobavosu	1	0	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_34	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	fugidani	kalivoni,sobadani,fugidasu	1	2	2	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_35	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	fugivosu	nikamuni,nikamuti,sobadasu	0	0	1	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_36	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	kalivosu	nikadasu,nikamuti,nikavoti	0	1	1	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_37	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	sobadasu	kalimuti,kalivoni,nikamuni	0	0	0	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_38	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	sobamuti	sobamuni,kalimuti,fugimusu	1	3	1	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_39	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	nikadani	fugidasu,sobavosu,fugimusu	0	1	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_40	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	kalimuni	sobavoti,fugidani,fugimuti	0	1	1	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_41	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	nikadasu	fugimuti,fugimuni,kalimuti	0	0	0	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_42	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	sobavosu	fugidani,kalimuni,sobavoti	1	1	0	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_43	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	sobamuni	fugimusu,fugidati,kalimusu	0	2	0	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_44	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	kalimusu	fugimuni,sobavoni,sobamuni	0	2	0	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_45	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	kalivoni	nikavoti,kalimusu,nikadati	1	1	0	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_46	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	nikavoni	nikavoti,kalivosu,nikamuni	2	2	1	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_47	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	kalidasu	nikamusu,nikadasu,sobavoni	0	1	2	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_48	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	fugidasu	kalimuti,nikamuti,sobamuti	0	0	0	2	FALSE
aa19fcb6q-0478-3fe4-8f4c_49	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	nikavosu	fugidati,nikadasu,kalidani	1	0	1	0	TRUE
aa19fcb6q-0478-3fe4-8f4c_50	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	sobadati	kalimuni,fugivoti,nikamuti	0	0	2	1	FALSE
aa19fcb6q-0478-3fe4-8f4c_51	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	TRUE	3	fugivoti	fugimuti,kalivoti,fugivosu	2	2	2	4	FALSE
aa19fcb6q-0478-3fe4-8f4c_52	aa19fcb6q-0478-3fe4-8f4c	A23FIUOUMR9Y2L	Simple	FALSE	3	sobadani	sobadati,nikadati,sobamuti	2	2	0	1	FALSE
